fecha;minima;media;maxima
2005-05-28;14.346153846153847;20.184615384615388;25.999999999999996
2005-05-29;15.615384615384615;21.107692307692307;26.599999999999998
2005-05-30;15.738461538461538;19.384615384615383;23.03076923076923
2005-05-31;17.415384615384617;20.66923076923077;23.930769230769233
2005-06-01;15.884615384615385;20.853846153846156;25.84615384615385
2005-06-02;15.253846153846153;20.915384615384617;26.592307692307692
2005-06-03;15.46923076923077;21.169230769230765;26.83846153846154
2005-06-04;16.861538461538462;21.65384615384615;26.469230769230766
2005-06-05;17.53846153846154;22.10769230769231;26.684615384615384
2005-06-06;16.925;21.883333333333336;26.875
2005-06-07;16.023076923076925;21.415384615384617;26.823076923076925
2005-06-08;14.846153846153847;21.792307692307695;28.73846153846154
2005-06-09;16.007692307692306;21.361538461538462;26.74615384615384
2005-06-10;17.06153846153846;21.123076923076926;25.192307692307693
2005-06-11;16.299999999999997;21.515384615384612;26.723076923076924
2005-06-12;17.5;22.084615384615386;26.646153846153844
2005-06-13;16.12307692307692;20.161538461538463;24.23846153846154
2005-06-14;17.276923076923076;23.476923076923075;29.661538461538466
2005-06-15;16.5;22.38461538461538;28.299999999999997
2005-06-16;17.723076923076924;23.73846153846154;29.769230769230774
2005-06-17;18.43846153846154;23.569230769230767;28.715384615384615
2005-06-18;17.084615384615383;23.09230769230769;29.10769230769231
2005-06-19;17.623076923076923;24.292307692307695;30.98461538461538
2005-06-20;18.423076923076923;25.084615384615386;31.769230769230774
2005-06-21;18.799999999999997;24.73846153846154;30.661538461538463
2005-06-22;20.025000000000002;25.925;31.833333333333332
2005-06-23;20.97692307692307;27.04615384615385;33.13076923076923
2005-06-24;18.8;23.615384615384617;28.400000000000002
2005-06-25;19.615384615384617;24.776923076923076;29.95384615384615
2005-06-26;20.75384615384615;25.200000000000003;29.615384615384617
2005-06-27;22.1;26.038461538461533;29.984615384615388
2005-06-28;21.838461538461537;26.707692307692312;31.553846153846152
2005-06-29;20.292307692307695;27.28461538461539;34.292307692307695
2005-06-30;19.11666666666667;24.66666666666667;30.24166666666667
2005-07-01;19.641666666666662;24.649999999999995;29.658333333333335
2005-07-02;20.6;25.208333333333332;29.849999999999994
2005-07-03;19.900000000000002;25.924999999999997;31.950000000000003
2005-07-04;19.733333333333334;25.03333333333333;30.3
2005-07-05;20.507692307692306;24.27692307692308;28.023076923076925
2005-07-06;20.23076923076923;24.984615384615385;29.753846153846155
2005-07-07;19.707692307692312;24.007692307692306;28.315384615384612
2005-07-08;19.900000000000002;22.61666666666667;25.333333333333332
2005-07-09;16.323076923076922;19.146153846153847;21.92307692307692
2005-07-10;18.238461538461536;22.107692307692307;25.969230769230776
2005-07-11;17.000000000000004;23.36923076923077;29.738461538461536
2005-07-12;16.192307692307693;22.799999999999997;29.407692307692304
2005-07-13;18.953846153846154;24.60769230769231;30.261538461538464
2005-07-14;19.54615384615385;25.353846153846156;31.184615384615384
2005-07-15;20.316666666666666;26.516666666666666;32.70833333333333
2005-07-16;21.23076923076923;27.061538461538454;32.9076923076923
2005-07-17;21.525000000000002;26.866666666666664;32.23333333333333
2005-07-18;21.783333333333335;27.650000000000002;33.508333333333326
2005-07-19;19.53846153846154;24.884615384615383;30.21538461538462
2005-07-20;19.47692307692308;25.22307692307692;30.96153846153846
2005-07-21;19.884615384615383;26.000000000000004;32.13076923076923
2005-07-22;19.784615384615385;25.123076923076926;30.49230769230769
2005-07-23;20.638461538461534;25.607692307692307;30.561538461538458
2005-07-24;20.392307692307693;26.28461538461539;32.24615384615384
2005-07-25;20.258333333333336;25.708333333333332;31.15833333333333
2005-07-26;21.78181818181818;26.700000000000003;31.609090909090913
2005-07-27;21.041666666666668;25.88333333333333;30.73333333333333
2005-07-28;19.683333333333334;23.866666666666664;28.066666666666674
2005-07-29;20.515384615384615;25.838461538461534;31.16923076923077
2005-07-30;20.153846153846153;25.330769230769228;30.50769230769231
2005-07-31;21.558333333333326;24.958333333333332;28.391666666666666
2005-08-01;17.733333333333334;22.558333333333334;27.366666666666664
2005-08-02;18.566666666666666;22.708333333333332;26.850000000000005
2005-08-03;17.591666666666665;22.933333333333334;28.299999999999997
2005-08-04;16.938461538461542;23.299999999999994;29.66153846153846
2005-08-05;17.4;24.184615384615388;30.93846153846153
2005-08-06;18.46666666666667;25.249999999999996;32.016666666666666
2005-08-07;18.866666666666667;25.96666666666667;33.05833333333333
2005-08-08;19.138461538461538;23.515384615384615;27.89230769230769
2005-08-09;21.423076923076927;25.52307692307693;29.646153846153844
2005-08-10;20.146153846153847;24.48461538461538;28.838461538461537
2005-08-11;20.37692307692308;25.323076923076922;30.292307692307695
2005-08-12;19.415384615384617;24.72307692307692;30.04615384615385
2005-08-13;18.853846153846153;25.430769230769233;32.01538461538461
2005-08-14;17.26923076923077;23.292307692307688;29.315384615384612
2005-08-15;19.507692307692306;24.853846153846153;30.223076923076917
2005-08-16;20.807692307692307;24.915384615384617;29.038461538461533
2005-08-17;20.953846153846158;25.02307692307692;29.1
2005-08-18;21.90833333333333;26.274999999999995;30.650000000000006
2005-08-19;21.599999999999998;25.14166666666667;28.66666666666666
2005-08-20;21.341666666666665;25.008333333333336;28.683333333333334
2005-08-21;17.175;22.25;27.29166666666667
2005-08-22;16.600000000000005;22.650000000000002;28.674999999999997
2005-08-23;17.075;23.208333333333332;29.34166666666667
2005-08-24;16.36923076923077;21.90769230769231;27.43846153846154
2005-08-25;16.630769230769232;22.423076923076923;28.23076923076923
2005-08-26;18.43076923076923;23.05384615384616;27.66923076923077
2005-08-27;19.333333333333336;24.691666666666663;30.083333333333332
2005-08-28;21.158333333333335;25.374999999999996;29.583333333333332
2005-08-29;20.066666666666666;23.175;26.299999999999997
2005-08-30;20.116666666666664;24.36666666666667;28.608333333333334
2005-08-31;19.361538461538462;23.969230769230766;28.56923076923077
2005-09-01;18.707692307692305;22.776923076923076;26.84615384615385
2005-09-02;19.23076923076923;24.238461538461536;29.269230769230766
2005-09-03;18.730769230769234;24.846153846153847;30.93846153846154
2005-09-04;17.161538461538463;22.892307692307693;28.638461538461534
2005-09-05;19.553846153846152;25.707692307692312;31.861538461538466
2005-09-06;18.73076923076923;23.446153846153848;28.161538461538463
2005-09-07;15.284615384615389;18.807692307692307;22.307692307692307
2005-09-08;14.046153846153846;18.823076923076922;23.57692307692308
2005-09-09;15.79230769230769;23.15384615384615;30.50769230769231
2005-09-10;17.769230769230766;23.815384615384612;29.884615384615383
2005-09-11;15.66923076923077;22.084615384615383;28.47692307692307
2005-09-12;16.366666666666667;21.225;26.099999999999998
2005-09-13;15.9;20.07272727272727;24.254545454545454
2005-09-14;16.3;21.575;26.85833333333333
2005-09-15;16.21666666666667;22.33333333333334;28.475000000000005
2005-09-16;16.416666666666668;23.725000000000005;31.025000000000002
2005-09-17;16.341666666666665;21.291666666666664;26.233333333333338
2005-09-18;13.358333333333333;18.4;23.441666666666666
2005-09-19;10.930769230769231;16.73076923076923;22.515384615384615
2005-09-20;11.100000000000001;17.06153846153846;23.015384615384615
2005-09-21;12.884615384615385;19.053846153846152;25.230769230769234
2005-09-22;14.5;20.200000000000006;25.915384615384614
2005-09-23;16.015384615384615;20.707692307692305;25.39230769230769
2005-09-24;17.907692307692308;22.00769230769231;26.1
2005-09-25;13.153846153846153;17.96923076923077;22.799999999999997
2005-09-26;13.508333333333331;17.566666666666666;21.64166666666667
2005-09-27;14.133333333333331;18.458333333333336;22.8
2005-09-28;14.116666666666667;18.783333333333335;23.45833333333333
2005-09-29;15.141666666666667;20.675;26.208333333333332
2005-09-30;15.9;20.791666666666668;25.666666666666668
2005-10-01;14.66923076923077;20.723076923076924;26.76923076923077
2005-10-02;14.853846153846153;19.323076923076925;23.76923076923077
2005-10-03;11.924999999999999;16.71666666666667;21.491666666666664
2005-10-04;8.825000000000001;14.674999999999999;20.55
2005-10-05;10.725;17.116666666666664;23.49166666666667
2005-10-06;12.366666666666669;17.325;22.291666666666668
2005-10-07;14.125;18.333333333333336;22.549999999999997
2005-10-08;12.466666666666667;18.14166666666667;23.8
2005-10-09;12.841666666666667;18.7;24.566666666666666
2005-10-10;16.15;19.766666666666666;23.408333333333335
2005-10-11;15.725000000000001;19.491666666666667;23.275000000000002
2005-10-12;16.741666666666664;20.333333333333332;23.933333333333334
2005-10-13;12.491666666666667;17.208333333333336;21.89166666666667
2005-10-14;10.763636363636365;15.5;20.21818181818182
2005-10-15;12.418181818181818;17.327272727272728;22.254545454545454
2005-10-16;12.4;17.772727272727273;23.172727272727272
2005-10-17;13.645454545454548;17.818181818181817;22.00909090909091
2005-10-18;15.541666666666666;18.133333333333333;20.733333333333334
2005-10-19;14.391666666666667;19.175;23.966666666666665
2005-10-20;11.800000000000002;17.624999999999996;23.45
2005-10-21;14.1;19.483333333333334;24.849999999999998
2005-10-22;13.491666666666667;19.400000000000002;25.291666666666668
2005-10-23;13.975000000000001;18.783333333333335;23.59166666666667
2005-10-24;12.06666666666667;17.575;23.066666666666666
2005-10-25;11.416666666666666;17.183333333333334;22.933333333333337
2005-10-26;12.008333333333335;16.941666666666666;21.866666666666664
2005-10-27;13.6;18.558333333333334;23.516666666666666
2005-10-28;15.583333333333336;19.058333333333337;22.516666666666666
2005-10-29;16;19.983333333333334;23.983333333333334
2005-10-30;14.45833333333333;17.849999999999998;21.23333333333333
2005-10-31;13.475000000000001;17.775000000000002;22.10833333333333
2005-11-01;10.158333333333333;15.558333333333332;20.975
2005-11-02;10.191666666666668;16.9;23.61666666666667
2005-11-03;11.316666666666668;17.733333333333334;24.14166666666667
2005-11-04;11.258333333333333;16.599999999999998;21.958333333333332
2005-11-05;7.574999999999999;13.091666666666669;18.616666666666667
2005-11-06;6.108333333333333;13.558333333333332;21.01666666666667
2005-11-07;6.308333333333334;13.741666666666667;21.133333333333333
2005-11-08;6.966666666666668;13.225000000000001;19.51666666666667
2005-11-09;8.341666666666667;12.816666666666665;17.26666666666667
2005-11-10;7.433333333333333;10.350000000000001;13.275000000000004
2005-11-11;8.408333333333333;11.766666666666666;15.125000000000005
2005-11-12;9.2;12.063636363636363;14.945454545454545
2005-11-13;8.600000000000001;10.799999999999999;13
2005-11-14;8.65;11.55;14.429999999999998
2005-11-15;6.745454545454544;11.445454545454545;16.11818181818182
2005-11-16;5.908333333333332;10.841666666666667;15.758333333333333
2005-11-17;7.233333333333333;12.608333333333334;17.983333333333334
2005-11-18;6.6499999999999995;11.499999999999998;16.341666666666665
2005-11-19;8.592307692307692;13.000000000000002;17.384615384615383
2005-11-20;10.023076923076925;12.815384615384612;15.600000000000001
2005-11-21;9.923076923076923;13.376923076923077;16.8
2005-11-22;9.76923076923077;13.115384615384615;16.484615384615385
2005-11-23;7.776923076923078;11.27692307692308;14.807692307692308
2005-11-24;4.638461538461538;9.207692307692309;13.769230769230772
2005-11-25;4.269230769230768;9.446153846153846;14.607692307692307
2005-11-26;4.153846153846154;8.100000000000001;12.046153846153848
2005-11-27;2.8692307692307697;7.661538461538462;12.438461538461537
2005-11-28;3.3615384615384625;8.646153846153846;13.946153846153846
2005-11-29;3.246153846153846;8.599999999999998;13.984615384615385
2005-11-30;3.0384615384615383;8.223076923076922;13.407692307692308
2005-12-01;5.8076923076923075;11.153846153846153;16.469230769230766
2005-12-02;7.2153846153846155;12.86923076923077;18.515384615384615
2005-12-03;9.13846153846154;13.615384615384613;18.053846153846152
2005-12-04;8.307692307692307;12.653846153846153;17.015384615384615
2005-12-05;7.015384615384614;12.599999999999998;18.192307692307693
2005-12-06;4.776923076923077;10.576923076923075;16.392307692307693
2005-12-07;4.815384615384615;10.215384615384616;15.592307692307696
2005-12-08;4.446153846153846;11.069230769230769;17.723076923076928
2005-12-09;6.253846153846155;11.330769230769231;16.4
2005-12-10;3.5999999999999996;8.976923076923077;14.376923076923077
2005-12-11;3.169230769230769;8.215384615384616;13.261538461538462
2005-12-12;2.069230769230769;6.553846153846155;11.053846153846154
2005-12-13;2.6923076923076925;6.6923076923076925;10.684615384615386
2005-12-14;1.9;7.2846153846153845;12.684615384615386
2005-12-15;1.5615384615384615;6.815384615384615;12.03076923076923
2005-12-16;1.5384615384615388;7.546153846153846;13.553846153846155
2005-12-17;2.569230769230769;9.023076923076923;15.523076923076925
2005-12-18;4.6692307692307695;8.9;13.130769230769232
2005-12-19;7.200000000000001;9.707692307692309;12.230769230769228
2005-12-20;6.023076923076924;8.738461538461538;11.438461538461537
2005-12-21;3.484615384615384;8.361538461538462;13.261538461538462
2005-12-22;1.853846153846154;7.192307692307692;12.515384615384617
2005-12-23;1.8615384615384611;8.061538461538461;14.246153846153845
2005-12-24;1.7249999999999996;7.5;13.299999999999999
2005-12-25;3.5416666666666665;9.541666666666664;15.533333333333331
2005-12-26;3.6500000000000004;9.024999999999999;14.375
2005-12-27;6.990909090909091;11.172727272727274;15.363636363636363
2005-12-28;3.625;7.191666666666666;10.733333333333334
2005-12-29;1.5230769230769234;6.915384615384617;12.30769230769231
2005-12-30;7.03076923076923;12.553846153846155;18.06153846153846
2005-12-31;9.646153846153846;12.376923076923076;15.115384615384615
2006-01-01;7.03076923076923;11.192307692307695;15.35384615384615
2006-01-02;6.869230769230769;11.046153846153846;15.23076923076923
2006-01-03;3.5615384615384618;8.930769230769231;14.292307692307691
2006-01-04;1.5692307692307692;6.853846153846154;12.123076923076924
2006-01-05;2.569230769230769;8.284615384615385;14.023076923076921
2006-01-06;4.476923076923078;8.430769230769231;12.399999999999999
2006-01-07;7.438461538461539;9.307692307692308;11.176923076923076
2006-01-08;5.46923076923077;9.115384615384615;12.76923076923077
2006-01-09;6.199999999999999;9.36923076923077;12.569230769230769
2006-01-10;6.607692307692307;8.23846153846154;9.861538461538462
2006-01-11;4.241666666666666;8.983333333333334;13.750000000000002
2006-01-12;2.6384615384615384;8.37692307692308;14.100000000000001
2006-01-13;2.1769230769230767;7.407692307692306;12.623076923076923
2006-01-14;2.1923076923076925;7.299999999999999;12.423076923076923
2006-01-15;4.56923076923077;8.569230769230769;12.584615384615384
2006-01-16;5.084615384615384;8;10.915384615384614
2006-01-17;5.869230769230769;10.092307692307692;14.292307692307691
2006-01-18;5.861538461538462;11.430769230769233;16.96153846153846
2006-01-19;5.584615384615384;11.200000000000001;16.815384615384616
2006-01-20;5.738461538461539;10.307692307692308;14.884615384615385
2006-01-21;5.061538461538461;9.23076923076923;13.415384615384616
2006-01-22;4.86923076923077;9.43846153846154;13.999999999999998
2006-01-23;4.246153846153847;9.86153846153846;15.476923076923079
2006-01-24;3.253846153846154;7.8076923076923075;12.399999999999997
2006-01-25;3.3153846153846156;6.369230769230769;9.430769230769231
2006-01-26;4.446153846153846;8.26153846153846;12.053846153846155
2006-01-27;2.407692307692308;5.0307692307692315;7.623076923076923
2006-01-28;-1.276923076923077;1.2076923076923074;3.6999999999999997
2006-01-29;-3.5615384615384618;2.3384615384615386;8.253846153846156
2006-01-30;0.5153846153846154;4.961538461538461;9.392307692307693
2006-01-31;7.215384615384616;9.515384615384615;11.8
2006-02-01;5.630769230769231;11.946153846153846;18.276923076923076
2006-02-02;3.4076923076923076;10.376923076923077;17.353846153846153
2006-02-03;3.592307692307692;8.96923076923077;14.323076923076924
2006-02-04;6.623076923076923;9.092307692307692;11.600000000000001
2006-02-05;3.292307692307693;7.3999999999999995;11.53076923076923
2006-02-06;2.0307692307692307;7.815384615384616;13.600000000000001
2006-02-07;2.6153846153846154;8.376923076923076;14.092307692307692
2006-02-08;2.3;9.807692307692307;17.315384615384612
2006-02-09;2.7538461538461547;9.315384615384616;15.876923076923076
2006-02-10;3.1076923076923078;8.946153846153846;14.753846153846155
2006-02-11;7.6000000000000005;10.876923076923077;14.161538461538461
2006-02-12;5.615384615384615;9.623076923076923;13.646153846153844
2006-02-13;3.861538461538461;9.953846153846154;16.015384615384615
2006-02-14;3.269230769230769;9.63846153846154;16.015384615384615
2006-02-15;4.425;11.6;18.78333333333333
2006-02-16;9.525;14.049999999999999;18.599999999999998
2006-02-17;8.941666666666666;13.516666666666666;18.116666666666667
2006-02-18;7.683333333333334;13.016666666666667;18.349999999999998
2006-02-19;7.558333333333334;11.516666666666667;15.516666666666667
2006-02-20;5.391666666666667;9.658333333333333;13.966666666666667
2006-02-21;3.4166666666666674;7.608333333333333;11.799999999999999
2006-02-22;2.1166666666666667;6.891666666666667;11.633333333333333
2006-02-23;3.5333333333333328;7.150000000000001;10.733333333333333
2006-02-24;2.092307692307693;6.707692307692308;11.315384615384614
2006-02-25;1.7000000000000002;7.838461538461539;13.969230769230771
2006-02-26;4.907692307692307;7.492307692307691;10.100000000000001
2006-02-27;4.038461538461538;9.138461538461538;14.269230769230772
2006-02-28;1.2923076923076924;7.276923076923078;13.246153846153845
2006-03-01;2.292307692307692;7.5076923076923086;12.73076923076923
2006-03-02;1.3692307692307695;8.861538461538462;16.346153846153847
2006-03-03;6.815384615384615;12.05384615384615;17.29230769230769
2006-03-04;8.46923076923077;13.46923076923077;18.49230769230769
2006-03-05;6.299999999999999;9.146153846153844;12.007692307692308
2006-03-06;6.076923076923077;10.930769230769233;15.792307692307691
2006-03-07;6.823076923076922;12.969230769230766;19.107692307692307
2006-03-08;12.692307692307692;18.653846153846157;24.646153846153844
2006-03-09;11.63846153846154;17.93076923076923;24.207692307692312
2006-03-10;8.576923076923077;13.969230769230771;19.361538461538462
2006-03-11;11.7;16.607692307692307;21.50769230769231
2006-03-12;10.992307692307692;16.723076923076924;22.43846153846154
2006-03-13;7.06923076923077;12.423076923076923;17.776923076923076
2006-03-14;8.169230769230769;13.06153846153846;17.953846153846154
2006-03-15;5.823076923076924;12.353846153846156;18.907692307692308
2006-03-16;5.976923076923076;11.569230769230767;17.184615384615384
2006-03-17;10.323076923076922;12.253846153846155;14.161538461538461
2006-03-18;9.946153846153846;11.576923076923077;13.238461538461538
2006-03-19;8.761538461538462;13.553846153846155;18.315384615384612
2006-03-20;8.484615384615383;13.130769230769234;17.792307692307695
2006-03-21;8.161538461538461;13.553846153846155;18.961538461538463
2006-03-22;9.807692307692308;14.83076923076923;19.846153846153847
2006-03-23;10.215384615384618;15.476923076923079;20.76153846153846
2006-03-24;12.669230769230769;18.115384615384617;23.584615384615383
2006-03-25;11.946153846153846;17.838461538461537;23.72307692307692
2006-03-26;9.576923076923077;16.630769230769232;23.700000000000003
2006-03-27;9.615384615384615;17.223076923076924;24.83076923076923
2006-03-28;11.907692307692308;17.99230769230769;24.06923076923077
2006-03-29;9.692307692307692;16.184615384615384;22.684615384615388
2006-03-30;12.007692307692306;18.384615384615383;24.73846153846154
2006-03-31;12.00769230769231;19.03076923076923;26.06153846153846
2006-04-01;10.376923076923077;18.315384615384616;26.261538461538464
2006-04-02;11.492307692307694;17.330769230769228;23.17692307692308
2006-04-03;10.892307692307693;15.846153846153848;20.784615384615385
2006-04-04;10.73846153846154;15.784615384615385;20.846153846153847
2006-04-05;11.046153846153844;17.607692307692307;24.161538461538463
2006-04-06;11.530769230769229;16.176923076923078;20.792307692307695
2006-04-07;11.053846153846155;16.04615384615385;21.023076923076925
2006-04-08;9.346153846153845;15.030769230769229;20.684615384615388
